[INFO ] 2015-01-07 14:27:38,244 [Thread-0] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:33:00,704 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:33:00,722 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:33:00,726 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:33:00,836 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:33:00,846 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:33:00,864 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:33:00,896 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:33:00,904 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:33:00,912 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:33:00,920 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:33:00,926 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:33:00,932 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:33:00,937 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:33:00,944 [repositories/Test-RDFS] POST query 1456749910
[INFO ] 2015-01-07 14:33:01,142 [repositories/Test-RDFS] Request for query 1456749910 is finished
[INFO ] 2015-01-07 14:33:01,147 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:33:02,051 [Thread-327] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:33:02,622 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:33:02,691 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:33:02,716 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:33:02,723 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:33:02,836 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:33:02,902 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:33:02,911 [repositories/Test-RDFS] POST transaction to repository
[INFO ] 2015-01-07 14:33:02,919 [repositories/Test-RDFS] POST query 53005597
[INFO ] 2015-01-07 14:33:03,545 [repositories/Test-RDFS] Request for query 53005597 is finished
[INFO ] 2015-01-07 14:33:03,549 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:34:54,650 [main] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:34:56,841 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:34:57,036 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:34:57,071 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:34:57,086 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:34:57,206 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:34:57,354 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:34:57,426 [repositories/Test] POST query 1145890195
[INFO ] 2015-01-07 14:34:57,448 [repositories/Test] Request for query 1145890195 is finished
[INFO ] 2015-01-07 14:34:57,478 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:34:58,661 [main] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:34:59,585 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:34:59,687 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:34:59,713 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:34:59,723 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:34:59,778 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:34:59,932 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:00,012 [repositories/Test] POST query 1382643865
[INFO ] 2015-01-07 14:35:00,048 [repositories/Test] Request for query 1382643865 is finished
[INFO ] 2015-01-07 14:35:00,057 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:01,278 [main] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:35:02,179 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:02,240 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:02,277 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:02,290 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:02,344 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:02,465 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:02,556 [repositories/Test] POST query 1865878499
[INFO ] 2015-01-07 14:35:02,583 [repositories/Test] Request for query 1865878499 is finished
[INFO ] 2015-01-07 14:35:02,589 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:03,605 [main] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:35:04,469 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:04,517 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:04,537 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:04,547 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:04,596 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:04,701 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:04,763 [repositories/Test] POST query -1175845888
[INFO ] 2015-01-07 14:35:04,787 [repositories/Test] Request for query -1175845888 is finished
[INFO ] 2015-01-07 14:35:04,794 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:05,737 [main] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:35:06,334 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:06,447 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:06,491 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:06,517 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:06,559 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:06,667 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:06,746 [repositories/Test] POST query 1208964536
[INFO ] 2015-01-07 14:35:06,771 [repositories/Test] Request for query 1208964536 is finished
[INFO ] 2015-01-07 14:35:06,776 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:07,648 [main] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:35:08,218 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:08,268 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:08,288 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:08,296 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:08,329 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:08,421 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:08,760 [repositories/Test] POST query -666871148
[INFO ] 2015-01-07 14:35:08,799 [repositories/Test] Request for query -666871148 is finished
[INFO ] 2015-01-07 14:35:08,805 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:14,517 [Thread-0] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:35:16,170 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:16,285 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:16,313 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:16,322 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:16,386 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:16,546 [repositories/Test] POST query -1726909891
[INFO ] 2015-01-07 14:35:16,576 [repositories/Test] Request for query -1726909891 is finished
[INFO ] 2015-01-07 14:35:16,591 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:19,588 [main] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:35:21,027 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:21,163 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:21,193 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:21,202 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:21,256 [repositories/Test] POST data to repository
[INFO ] 2015-01-07 14:35:21,273 [repositories/Test] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:35:21,303 [repositories/Test] POST data to repository
[INFO ] 2015-01-07 14:35:21,303 [repositories/Test] no base URI specified, using dummy 'foo:bar'
[INFO ] 2015-01-07 14:35:21,613 [repositories/Test] POST query -574874059
[INFO ] 2015-01-07 14:35:21,801 [repositories/Test] Request for query -574874059 is finished
[INFO ] 2015-01-07 14:35:21,825 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:25,455 [Thread-0] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:35:27,090 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:27,210 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:27,238 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:27,246 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:27,303 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:27,391 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:27,454 [repositories/Test] POST query 317384162
[INFO ] 2015-01-07 14:35:27,494 [repositories/Test] Request for query 317384162 is finished
[INFO ] 2015-01-07 14:35:27,503 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:27,513 [repositories/Test] POST query 317384162
[INFO ] 2015-01-07 14:35:27,515 [repositories/Test] Request for query 317384162 is finished
[INFO ] 2015-01-07 14:35:27,519 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:27,525 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:27,530 [repositories/Test] POST query 317384162
[INFO ] 2015-01-07 14:35:27,532 [repositories/Test] Request for query 317384162 is finished
[INFO ] 2015-01-07 14:35:27,539 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:28,689 [Thread-9] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:35:29,378 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:29,425 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:29,443 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:29,450 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:29,494 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:29,597 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:29,656 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:29,661 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:29,670 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:29,676 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:29,681 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:29,689 [repositories/Test] POST query -1316693406
[INFO ] 2015-01-07 14:35:29,716 [repositories/Test] Request for query -1316693406 is finished
[INFO ] 2015-01-07 14:35:29,723 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:30,950 [Thread-16] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:35:31,616 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:31,666 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:31,686 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:31,693 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:31,730 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:31,830 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:32,763 [Thread-22] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:35:33,359 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:33,419 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:33,438 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:33,446 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:33,484 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:33,575 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:33,640 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:33,648 [repositories/Test] POST query -1797107632
[INFO ] 2015-01-07 14:35:33,675 [repositories/Test] Request for query -1797107632 is finished
[INFO ] 2015-01-07 14:35:33,793 [repositories/Test] POST query -1084112438
[INFO ] 2015-01-07 14:35:33,810 [repositories/Test] Request for query -1084112438 is finished
[INFO ] 2015-01-07 14:35:33,814 [repositories/Test] POST query -306665238
[INFO ] 2015-01-07 14:35:33,816 [repositories/Test] Request for query -306665238 is finished
[INFO ] 2015-01-07 14:35:33,821 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:34,675 [Thread-29] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:35:35,222 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:35,271 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:35,289 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:35,296 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:35,334 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:35,423 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:35,481 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:35,489 [repositories/Test] POST query -1797107632
[INFO ] 2015-01-07 14:35:35,516 [repositories/Test] Request for query -1797107632 is finished
[INFO ] 2015-01-07 14:35:35,522 [repositories/Test] POST query -1797107632
[INFO ] 2015-01-07 14:35:35,526 [repositories/Test] Request for query -1797107632 is finished
[INFO ] 2015-01-07 14:35:35,537 [repositories/Test] POST query -1842340945
[INFO ] 2015-01-07 14:35:35,559 [repositories/Test] Request for query -1842340945 is finished
[INFO ] 2015-01-07 14:35:35,576 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:35,595 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:35,603 [repositories/Test] POST query -1797107632
[INFO ] 2015-01-07 14:35:35,609 [repositories/Test] Request for query -1797107632 is finished
[INFO ] 2015-01-07 14:35:35,613 [repositories/Test] POST query -1797107632
[INFO ] 2015-01-07 14:35:35,619 [repositories/Test] Request for query -1797107632 is finished
[INFO ] 2015-01-07 14:35:35,624 [repositories/Test] POST query -1842340945
[INFO ] 2015-01-07 14:35:35,631 [repositories/Test] Request for query -1842340945 is finished
[INFO ] 2015-01-07 14:35:35,638 [repositories/Test] POST query -1842340945
[INFO ] 2015-01-07 14:35:35,641 [repositories/Test] Request for query -1842340945 is finished
[INFO ] 2015-01-07 14:35:35,649 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:35,660 [repositories/Test] POST query -1797107632
[INFO ] 2015-01-07 14:35:35,665 [repositories/Test] Request for query -1797107632 is finished
[INFO ] 2015-01-07 14:35:35,668 [repositories/Test] POST query -1797107632
[INFO ] 2015-01-07 14:35:35,671 [repositories/Test] Request for query -1797107632 is finished
[INFO ] 2015-01-07 14:35:35,675 [repositories/Test] POST query -1842340945
[INFO ] 2015-01-07 14:35:35,677 [repositories/Test] Request for query -1842340945 is finished
[INFO ] 2015-01-07 14:35:35,684 [repositories/Test] POST query -1842340945
[INFO ] 2015-01-07 14:35:35,689 [repositories/Test] Request for query -1842340945 is finished
[INFO ] 2015-01-07 14:35:35,695 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:36,615 [Thread-35] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:35:37,272 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:37,330 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:37,348 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:37,354 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:37,401 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:37,807 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:38,599 [Thread-41] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:35:39,217 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:39,273 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:39,293 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:39,301 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:39,371 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:39,482 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:40,297 [Thread-47] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:35:40,826 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:40,868 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:40,886 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:40,899 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:40,969 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:41,063 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:41,130 [repositories/Test] POST query 1516084066
[INFO ] 2015-01-07 14:35:41,172 [repositories/Test] Request for query 1516084066 is finished
[INFO ] 2015-01-07 14:35:41,184 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:42,053 [Thread-53] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:35:42,548 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:42,591 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:42,608 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:42,614 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:42,658 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:42,740 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:43,523 [Thread-59] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:35:44,105 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:44,177 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:44,194 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:44,201 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:44,235 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:44,314 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:45,341 [Thread-65] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:35:45,886 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:45,927 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:45,952 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:45,958 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:45,997 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:46,085 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:46,884 [Thread-71] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:35:47,403 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:47,498 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:47,513 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:47,519 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:47,550 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:47,642 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:47,738 [repositories/Test] POST query -216278844
[INFO ] 2015-01-07 14:35:47,785 [repositories/Test] Request for query -216278844 is finished
[INFO ] 2015-01-07 14:35:47,792 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:47,811 [repositories/Test] POST query -216278844
[INFO ] 2015-01-07 14:35:47,817 [repositories/Test] Request for query -216278844 is finished
[INFO ] 2015-01-07 14:35:47,825 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:49,268 [Thread-78] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:35:49,694 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:49,762 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:49,780 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:49,789 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:49,828 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:49,906 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:49,959 [repositories/Test] POST query -1084112438
[INFO ] 2015-01-07 14:35:49,986 [repositories/Test] Request for query -1084112438 is finished
[INFO ] 2015-01-07 14:35:49,990 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:49,995 [repositories/Test] POST query -306665238
[INFO ] 2015-01-07 14:35:49,996 [repositories/Test] Request for query -306665238 is finished
[INFO ] 2015-01-07 14:35:50,000 [repositories/Test] POST query -306665238
[INFO ] 2015-01-07 14:35:50,005 [repositories/Test] Request for query -306665238 is finished
[INFO ] 2015-01-07 14:35:50,040 [repositories/Test] POST query -1797107632
[INFO ] 2015-01-07 14:35:50,054 [repositories/Test] Request for query -1797107632 is finished
[INFO ] 2015-01-07 14:35:50,070 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:50,809 [Thread-85] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:35:51,310 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:51,373 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:51,401 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:51,410 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:51,446 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:51,554 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:52,367 [Thread-91] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:35:52,824 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:52,877 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:52,900 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:52,907 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:52,941 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:53,022 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:53,081 [repositories/Test] POST query 672140967
[INFO ] 2015-01-07 14:35:53,101 [repositories/Test] Request for query 672140967 is finished
[INFO ] 2015-01-07 14:35:53,104 [repositories/Test] POST query 1895123698
[INFO ] 2015-01-07 14:35:53,106 [repositories/Test] Request for query 1895123698 is finished
[INFO ] 2015-01-07 14:35:53,110 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:53,787 [Thread-98] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:35:54,282 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:54,351 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:54,369 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:54,379 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:54,424 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:54,516 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:54,579 [repositories/Test] POST query 672140967
[INFO ] 2015-01-07 14:35:54,601 [repositories/Test] Request for query 672140967 is finished
[INFO ] 2015-01-07 14:35:54,605 [repositories/Test] POST query 1895123698
[INFO ] 2015-01-07 14:35:54,607 [repositories/Test] Request for query 1895123698 is finished
[INFO ] 2015-01-07 14:35:54,615 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:54,627 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:54,633 [repositories/Test] POST query -1472790065
[INFO ] 2015-01-07 14:35:54,635 [repositories/Test] Request for query -1472790065 is finished
[INFO ] 2015-01-07 14:35:54,639 [repositories/Test] POST query -1472790065
[INFO ] 2015-01-07 14:35:54,641 [repositories/Test] Request for query -1472790065 is finished
[INFO ] 2015-01-07 14:35:54,645 [repositories/Test] POST query -1472790065
[INFO ] 2015-01-07 14:35:54,647 [repositories/Test] Request for query -1472790065 is finished
[INFO ] 2015-01-07 14:35:54,655 [repositories/Test] POST query -216278844
[INFO ] 2015-01-07 14:35:54,659 [repositories/Test] Request for query -216278844 is finished
[INFO ] 2015-01-07 14:35:54,662 [repositories/Test] POST query -216278844
[INFO ] 2015-01-07 14:35:54,664 [repositories/Test] Request for query -216278844 is finished
[INFO ] 2015-01-07 14:35:54,670 [repositories/Test] POST query -216278844
[INFO ] 2015-01-07 14:35:54,672 [repositories/Test] Request for query -216278844 is finished
[INFO ] 2015-01-07 14:35:54,679 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:55,505 [Thread-105] Logback logging API implementation is configured.
[INFO ] 2015-01-07 14:35:55,994 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:56,053 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:56,069 [repositories/SYSTEM] GET statements
[INFO ] 2015-01-07 14:35:56,074 [repositories/SYSTEM] POST transaction to repository
[INFO ] 2015-01-07 14:35:56,108 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:56,196 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:56,253 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:56,261 [repositories/Test] POST query -1797107632
[INFO ] 2015-01-07 14:35:56,288 [repositories/Test] Request for query -1797107632 is finished
[INFO ] 2015-01-07 14:35:56,295 [repositories/Test] POST query -1797107632
[INFO ] 2015-01-07 14:35:56,299 [repositories/Test] Request for query -1797107632 is finished
[INFO ] 2015-01-07 14:35:56,304 [repositories/Test] POST query -1842340945
[INFO ] 2015-01-07 14:35:56,329 [repositories/Test] Request for query -1842340945 is finished
[INFO ] 2015-01-07 14:35:56,335 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:56,342 [repositories/Test] POST SPARQL update request to repository
[INFO ] 2015-01-07 14:35:56,347 [repositories/Test] POST query -1797107632
